NCESSCH,free_lunches
80537006531,9
80537006532,29
80537006539,13
80537006594,86
80537006598,16
80540000607,46
80540000924,65
80540000925,49
80540000926,19
80540000927,21
80540000928,37
80540000929,53
80540000930,42
80540000931,26
80540000932,59
80540000933,30
80540000934,60
80540000935,27
80540000936,70
80540000937,24
80540000938,29
80540000939,78
80540000940,64
80540000941,76
80540000942,64
80540001285,64
80540001286,35
80540001301,54
80540001352,42
80540001353,37
80540001354,22
80540001655,33
80540001786,34
80540001977,38
80540002006,27
80540006406,17
80540006432,25
80540006475,39
80540006534,25
80540006558,8
80546000943,64
80546000944,45
80546001287,55
80546006540,58
80549000945,28
80549000946,16
80549000947,30
80549000948,37
80552000949,75
80552001375,68
80555000959,80
80555001857,62
80555001858,62
80555001860,85
80555001872,74
80555001932,83
80555001997,69
80555002004,79
80555002007,74
80555002016,77
80555002017,69
80555002021,80
80555002031,69
80555006433,42
80555006488,39
80558000962,60
80558000963,58
80561000965,26
80561000966,34
80561000967,27
80564000969,31
80564000970,27
80567000971,65
80567000972,52
80567002019,64
80570000973,0
80570000974,68
80570001488,0
80570001511,64
80573000977,47
80573000979,56
80573000980,38
80573000981,37
80573000983,38
80573001355,37
80573001553,49
80573001659,33
80576000984,45
80576000985,81
80576000986,77
80576001110,66
80576001356,68
80576001560,9
80576006538,0
80579000250,62
80579000987,62
80579000989,45
80579000990,69
80579000992,36
80579000994,82
80579000995,58
80579000996,71
80579000997,70
80579000998,45
80579000999,61
80579001554,32
80579001660,84
80579001852,65
80579006499,42
80582001002,9
80582001003,9
80582001004,13
80582001371,11
80582001397,27
80582001489,7
80582001536,7
80582001810,4
80582006369,7
80585001007,53
80585001398,55
80585001693,67
80588001011,62
80588001012,47
80591001013,38
80591001014,29
80591001015,40
80591001910,0
80594001016,49
80594001017,37
80597001018,39
80597001019,28
80597001662,32
80600001020,74
80600001021,71
80603001022,33
80603001023,29
80606001024,35
80606001025,30
80606001399,34
80609001026,78
80609001027,44
80609001952,57
80612000261,73
80612001029,67
80612001030,80
80612001031,91
80612001032,82
80612001033,84
80612001034,72
80612001035,53
80612001037,72
80612001038,94
80612001040,56
80612001041,89
80612001043,77
80612001046,61
80612001047,62
80612001048,66
80612001050,79
80612001051,97
80612001055,82
80612001057,86
80612001058,71
80612001060,90
80612001061,81
80612001062,81
80612001063,70
80612001064,50
80612001065,59
80612001067,71
80612001106,60
80612001730,74
80612006350,41
80612006361,42
80612006378,34
80612006529,43
80615000632,5
80615001069,80
80615001071,48
80615001072,46
80615001074,47
80615001076,47
80615001078,57
80615001079,45
80615001080,58
80615001081,50
80615001082,36
80615001083,59
80615001084,56
80615001085,73
80615001357,49
80615001558,43
80615001559,26
80615001613,30
80615001714,31
80615001718,52
80615001854,24
80615001855,34
80615006360,23
80615006496,39
80618001086,31
80618001088,32
80621001089,37
80621001090,35
80621006166,34
80624001096,62
80624001097,49
80624001098,46
80624001099,52
80624001358,74
80624001598,43
80624001906,41
80624001967,64
80624006396,55
80624006436,54
80627001101,81
80627001103,76
80627001104,89
80630001414,82
80630001415,62
80630001561,78
80633001107,47
80633001108,44
80633001109,37
80633006413,73
80633006500,0
80633006501,17
80636001416,87
80636001417,87
80636001457,83
80639001113,55
80639001114,48
80642001115,61
80642001116,55
80645001117,41
80645001118,34
80645002015,30
80648000051,45
80648001119,48
80648001120,39
80648001121,43
80648001123,56
80648001124,45
80648001125,45
80648001126,44
80648001127,37
80648001128,52
80648001129,33
80648001359,15
80648001418,38
80648001458,42
80648001588,30
80648001885,3
80651001130,69
80651001208,47
80654000032,39
80654001132,93
80654001134,84
80654001135,90
80654006565,71
80657001136,56
80657001137,67
80657001985,50
80660001138,55
80660001139,52
80660001140,51
80663001141,59
80663001142,60
80663001143,0
80666001144,17
80666001145,19
80666001146,18
80666001360,20
80666001749,0
80666001924,58
80669001147,46
80669001151,32
80669001154,57
80669001155,47
80669001361,52
80669006323,62
80669006339,59
80672001157,16
80672001158,20
80675001159,27
80675001160,26
80675001161,16
80675001669,0
80678000138,44
80678001162,48
80678001163,60
80681001164,29
80681001165,22
80681001166,14
80681001167,64
80681001303,53
80681001400,40
80681001563,35
80681001564,33
80681006464,62
80684001168,51
80684001169,35
80687001170,26
80687001171,26
80687001304,28
80690000382,0
80690000727,18
80690000728,3
80690001172,48
80690001173,63
80690001174,90
80690001175,16
80690001176,94
80690001177,83
80690001178,8
80690001179,53
80690001181,81
80690001182,92
80690001183,83
80690001184,85
80690001185,92
80690001186,41
80690001187,78
80690001188,43
80690001190,83
80690001191,80
80690001192,56
80690001194,27
80690001195,65
80690001196,49
80690001290,47
80690001305,25
80690001306,66
80690001362,28
80690001401,38
80690001419,26
80690001460,82
80690001461,51
80690001491,22
80690001619,39
80690001620,33
80690001622,23
80690001668,4
80690001709,30
80690001726,15
80690001733,5
80690001784,20
80690001944,17
80690001945,13
80690001996,32
80690002028,8
80690006303,46
80690006375,39
80690006417,4
80690006435,35
80690006468,19
80690006503,36
80690006507,1
80690006550,45
80690006561,78
80693001198,58
80693001199,44
80696001201,0
80696001204,74
80696001205,61
80696001946,75
80699001206,72
80699001207,68
80699001805,75
80705001209,50
80705001210,62
80708001211,78
80708001212,73
80708001845,83
80711001215,60
80711001216,45
80714001217,33
80714001218,40
80714001420,38
80720001225,46
80720001226,51
80720001732,54
80723001232,88
80723001235,92
80723001236,93
80723001238,85
80723001241,88
80723001242,70
80723001244,77
80723001246,93
80723001247,94
80723001248,84
80723001249,83
80723001252,83
80723001254,75
80723001363,80
80723001569,46
80723001877,64
80723006175,82
80723006373,88
80723006458,89
80723006567,52
80726001255,39
80726001256,45
80729001257,54
80729001258,48
80729006394,58
80732001260,55
80732001261,41
80735001262,26
80735001263,28
80735001264,17
80735001265,22
80735001364,27
80735001815,11
80735001987,12
80735006427,16
80735006460,16
80738000643,49
80738001266,42
80738001267,30
80738001268,38
80738001269,28
80741001270,55
80741001271,64
89916001503,0
89916001504,0
89916006314,0
89920006526,0
89920006560,0
89930006497,0
90000101547,0
90000201136,73
90000201137,58
90000201138,60
90000201139,59
90000201140,80
90000201141,36
90000201142,39
90000201143,40
90000201144,34
90000201145,42
90000201147,31
90000201148,21
90000201149,37
90000201150,33
90000201151,48
90000201152,40
90000300343,67
90000300344,0
90000300347,80
90000300350,73
90000300361,88
90000300374,81
90000300404,99
90000300408,75
90000300419,77
90000300436,57
90000300454,89
90000300469,90
90000300844,90
90000300849,86
90000301349,70
90000400475,18
90000400479,13
90000401360,98
90000501215,15
90000700747,64
90000900774,34
90001000775,35
90001100797,62
90001400807,57
90001500809,78
90001600823,49
90001800834,33
90002300965,88
90002400981,85
90002701537,0
90002701538,0
90002701539,0
90002701540,0
90002701541,0
90002701545,0
90002701546,0
90002801366,83
90003000001,14
90003101405,97
90003301449,55
90006000002,59
90006000005,71
90006000008,67
90006001020,69
90007000884,43
90007001358,58
90007001490,85
90007001499,41
90007001500,90
90007001502,77
90007001505,85
90007001588,33
90009000010,30
90012000010,6
90012000011,7
90012000012,5
90012000013,5
90012001367,7
90015000015,8
90015001373,0
90020700907,72
90020801493,79
90021000016,15
90021000017,15
90021000018,14
90021000020,10
90021000021,19
90021201528,100
90021401548,78
90021501644,63
90024000022,5
90027000023,22
90027000024,20
90027000025,21
90027000027,12
90027001118,18
90033000029,55
90033000032,60
90033000033,56
90033000034,63
90033001375,57
90033001565,28
90033001615,43
90033001619,54
90036000036,14
90036000037,13
90039000038,27
90042000039,21
90042000041,25
90042000042,31
90042000043,14
90042000177,0
90042001119,30
90045000001,100
90045000049,100
90045000050,100
90045000051,99
90045000052,99
90045000053,100
90045000054,99
90045000056,100
90045000058,100
90045000059,99
90045000060,99
90045000065,99
90045000066,99
90045000067,100
90045000069,99
90045000070,100
90045000071,99
90045000074,99
90045000075,99
90045000076,100
90045000080,100
90045000081,99
90045000085,99
90045000086,99
90045000087,100
90045000090,100
90045001127,99
90045001161,99
90045001162,100
90045001163,99
90045001424,0
90045001426,0
90045001446,0
90045001472,95
90045001590,99
90045001626,0
90045001628,95
90045001631,97
90045001633,99
90045001636,99
90045001639,99
90051000089,46
90051000092,43
90051000093,35
90051000096,41
90051000097,50
90051000098,52
90051000099,37
90051000103,36
90051000104,40
90051000105,44
90051000106,51
90051001429,71
90051001515,77
90051001624,59
90054000109,7
90054000110,10
90054000112,9
90054001186,9
90057000113,27
90057000114,25
90063000115,9
90066001187,26
90066001188,22
90069000118,9
90069000119,9
90069000120,12
90069001376,8
90070000072,35
90070000210,40
90070000880,34
90070001154,94
90070001357,54
90070001364,40
90070001489,27
90070001492,19
90070001495,7
90070001497,50
90070001498,0
90070001510,9
90070001511,45
90070001513,44
90070001516,47
90070001532,68
90070001567,38
90070001592,58
90070001597,33
90070001601,44
90070001614,63
90070001623,44
90070001625,61
90070001629,37
90072000121,37
90075000122,6
90075000123,7
90075000125,10
90075000126,10
90075000127,6
90075000128,25
90075000129,6
90075001188,0
90078000130,13
90081000131,25
90081000132,21
90081000133,22
90081000134,19
90084000135,13
90084000136,16
90084000137,17
90084001444,17
90087000138,20
90090000139,11
90091000340,20
90091001520,50
90091001554,38
90091001555,0
90091001561,43
90091001573,43
90093000140,21
90096000141,19
90096000142,18
90096000143,17
90096000144,19
90096001431,20
90099000145,14
90099000146,18
90099000147,18
90099001432,16
90102000149,47
90102000150,41
90102000151,38
90102000152,50
90102000153,34
90102000154,31
90102000156,65
90102000157,65
90102000158,44
90102000159,58
90102000160,57
90102000161,46
90102000162,66
90102000163,44
90102001129,77
90102001166,42
90102001167,0
90102001438,18
90102001634,28
90105000164,1
90105000165,0
90105000169,2
90105000170,0
90105000171,0
90105000172,0
90105000498,1
90108000173,15
90111000174,41
90111000175,50
90111000178,71
90111001578,58
90117000180,0
90117000181,8
90117000182,4
90117000183,9
90120000184,12
90120000185,13
90120000198,14
90123000186,9
90123000187,10
90123000188,12
90123000189,11
90123001514,0
90126000191,82
90126000194,73
90126000195,73
90126000196,50
90126000197,67
90126000200,58
90126000201,49
90126000202,63
90126000204,59
90126000205,61
90126000206,70
90126000208,89
90126000212,74
90126001275,70
90126001377,68
90126001477,31
90129000213,46
90129000214,40
90129000215,47
90129000216,47
90129000217,61
90129000218,61
90129000219,56
90129000605,34
90129000985,73
90129001350,61
90132000223,8
90132000224,12
90132000225,13
90132000226,18
90132000227,18
90132001450,0
90135000228,41
90135000229,41
90135000230,39
90136001156,50
90136001507,32
90136001530,48
90136001610,0
90138000232,16
90141000233,2
90141000234,3
90144000235,10
90144000236,11
90144000237,10
90144000238,11
90144000239,9
90144001508,12
90147000207,97
90147000241,38
90147000242,39
90147000243,38
90147000244,43
90147000245,25
90147000247,44
90147000248,42
90147000249,33
90147000252,21
90147000254,39
90147001523,20
90150000255,12
90153000256,14
90153000257,3
90153000258,9
90153000260,15
90153000261,8
90153000262,30
90153000263,5
90153000264,3
90153000267,5
90153000269,5
90153000270,3
90153000271,16
90153000609,3
90153000919,5
90153000989,0
90153001378,4
90153001379,6
90156000273,10
90156000274,9
90156000275,7
90156000276,13
90156000277,7
90156001206,4
90156001368,9
90156001441,7
90159000278,19
90162000279,9
90162000280,6
90162000281,1
90162000282,10
90162000283,9
90162000284,4
90162000286,4
90162000287,27
90162001447,6
90168000288,6
90168000289,7
90168000290,8
90168000291,11
90168000293,13
90171000107,4
90171000295,13
90171000296,9
90171000298,4
90171000299,6
90171000300,15
90171000301,54
90171000302,29
90171000303,60
90171000304,5
90171000305,3
90171000306,3
90171000308,1
90171000309,38
90171001288,6
90174000019,40
90174000310,39
90174000311,34
90177000312,34
90177000313,45
90177000314,68
90177000317,0
90177000318,41
90177000321,54
90177000324,42
90177000325,29
90177000326,63
90177001488,22
90177001494,68
90180000328,10
90180000329,8
90180000330,7
90180000331,7
90180000332,10
90180000333,8
90180000334,11
90186000336,17
90186000337,86
90186000338,49
90186000339,38
90186000341,68
90186000342,41
90186000345,63
90186000346,50
90186000348,19
90186000349,14
90186001433,29
90189000351,29
90192000006,0
90192000026,98
90192000355,99
90192000356,99
90192000357,99
90192000358,99
90192000359,99
90192000360,99
90192000362,50
90192000364,99
90192000366,99
90192000368,100
90192000369,99
90192000370,99
90192000371,99
90192000372,100
90192000373,99
90192000376,99
90192000377,99
90192000378,98
90192000381,99
90192000383,54
90192000384,99
90192000385,99
90192000636,79
90192001192,75
90192001295,55
90192001369,58
90192001370,89
90192001380,93
90192001381,40
90192001403,57
90192001435,58
90192001478,46
90192001479,55
90192001522,99
90192001531,32
90192001534,61
90192001535,99
90192001552,77
90192001553,97
90192001559,99
90192001562,81
90192001572,99
90192001574,99
90192001576,99
90192001582,81
90192001616,57
90192001641,47
90192001643,35
90195000386,5
90201000387,9
90201000388,5
90204000389,14
90207000083,22
90207000391,42
90207000392,34
90207000393,45
90207000394,53
90213000028,20
90213000395,19
90213000396,11
90216000397,18
90216000398,29
90216000399,18
90216000400,18
90216000401,20
90216000402,20
90219000403,20
90219001529,0
90222000405,15
90222000406,13
90222000407,16
90228000410,4
90228000411,5
90228000413,5
90228000414,9
90228001382,6
90228001480,6
90228001549,0
90231000417,49
90231000418,28
90231000420,39
90231000421,58
90231000422,36
90231000424,51
90231000425,50
90231000427,74
90231000428,55
90231000429,76
90231000430,57
90231000431,82
90231000519,82
90231001533,62
90231001599,60
90234000432,23
90234000433,23
90234000434,26
90234000435,29
90237000437,9
90240000439,68
90240000440,85
90240000441,63
90240000442,57
90240000443,74
90240000445,86
90240000447,71
90240000448,68
90240000449,69
90240000450,78
90240000451,51
90240001194,72
90249000453,58
90249000455,57
90249000456,46
90249000457,29
90249000458,77
90249000459,47
90249000460,18
90249000461,48
90249000462,54
90249000464,37
90249000465,44
90249001598,17
90252000467,23
90252000468,11
90252000471,31
90252000472,27
90252000473,17
90252000474,33
90252000476,16
90252000477,15
90252000478,14
90252000480,14
90252000481,17
90252000483,32
90252000484,15
90255000488,6
90255000489,8
90255000490,9
90255000491,6
90255000920,8
90258000035,30
90258000492,36
90258000494,43
90258000495,27
90258000496,20
90258001481,40
90264000499,51
90264000501,44
90264000502,39
90264000504,46
90264000505,43
90264000506,38
90264000507,46
90264000508,35
90264001223,32
90264001384,26
90264001591,0
90267000116,86
90267000509,85
90267000510,85
90267000512,68
90267000513,66
90267000514,81
90267000515,82
90267000517,88
90267000518,86
90267000521,75
90267000522,86
90267000523,92
